DR NUMBER,DATE REPORTED,DATE OCCURRED,TIME OCCURRED,AREA ID,AREA NAME,REPORTING DISTRICT,CRIME CODE,CRIME CODE DESCRIPTION,MO CODES,VICTIM AGE,VICTIM SEX,VICTIM DESCENT,PREMISE CODE,PREMISE DESCRIPTION,WEAPON USED CODE,WEAPON DESCRIPTION,STATUS CODE,STATUS DESCRIPTION,CRIME CODE 1,CRIME CODE 2,CRIME CODE 3,CRIME CODE 4,ADDRESS,CROSS STREET,LOCATION ,LATITUDE,LONGITUDE,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center
170319325,08/17/2017,08/17/2017,0925,03,Southwest,0399,624,BATTERY - SIMPLE ASSAULT,0416 0444 0429 1202 1218 0913,61,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4300 S  FIGUEROA                     ST,,"(34.0054, -118.2827)",34.0054, -118.2827,POINT (-118.2827 34.0054),818,231720,06037231720,2317.20,820,5083179.12988,9121.12455476,6475572.0,1825214.0
170320057,08/28/2017,08/28/2017,2035,03,Southwest,0398,210,ROBBERY,0344 0400 1814 2000 1218,29,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,600 W  VERNON                       AV,,"(34.0074, -118.285)",34.0074, -118.285,POINT (-118.285 34.0074),818,231720,06037231720,2317.20,820,5083179.12988,9121.12455476,6475572.0,1825214.0
170320108,08/29/2017,08/29/2017,0845,03,Southwest,0398,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2000 1814 0448 0444,57,F,W,202,LIQUOR STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4100 S  FIGUEROA                     ST,,"(34.0074, -118.285)",34.0074, -118.285,POINT (-118.285 34.0074),818,231720,06037231720,2317.20,820,5083179.12988,9121.12455476,6475572.0,1825214.0
160914757,08/02/2016,08/02/2016,1320,09,Van Nuys,0985,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1218 1414 1420,27,M,H,402,MARKET,,,AA,Adult Arrest,442,,,,4500    VAN NUYS                     BL,,"(34.153, -118.4487)",34.153, -118.4487,POINT (-118.4487 34.153),446,141304,06037141304,1413.04,447,7656984.62695,14157.7851215,6424722.0,1877640.0
160126673,11/04/2016,08/03/2016,1500,01,Central,0157,330,BURGLARY FROM VEHICLE,1607 0344 1218,52,F,B,101,STREET,,,IC,Invest Cont,330,,,,500    CROCKER                      ST,,"(34.0435, -118.2427)",34.0435, -118.2427,POINT (-118.2427 34.0435),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160120530,08/05/2016,08/05/2016,0200,01,Central,0129,860,BATTERY WITH SEXUAL CONTACT,0448 0522 1218,28,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,TEMPLE                       ST,ALAMEDA,"(34.0511, -118.2381)",34.0511, -118.2381,POINT (-118.2381 34.0511),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160120717,08/08/2016,08/08/2016,0230,01,Central,0147,624,BATTERY - SIMPLE ASSAULT,0416 0417 1218,52,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5TH                          ST,SAN JULIAN                   ST,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160120854,08/09/2016,08/09/2016,2100,01,Central,0147,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2004 2000 1814 0319 2002 1206 0416 0429,65,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,300 E  5TH                          ST,,"(34.0453, -118.2443)",34.0453, -118.2443,POINT (-118.2443 34.0453),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160121066,08/12/2016,08/12/2016,2050,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0411 2004 1218,25,M,B,101,STREET,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,230,,,,5TH                          ST,STANFORD,"(34.0426, -118.2412)",34.0426, -118.2412,POINT (-118.2412 34.0426),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160121275,08/16/2016,08/16/2016,0640,01,Central,0138,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 2004,58,F,B,102,SIDEWALK,,,AO,Adult Other,626,,,,4TH,SAN PEDRO,"(34.0458, -118.243)",34.0458, -118.243,POINT (-118.243 34.0458),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160121333,08/16/2016,08/16/2016,2100,01,Central,0147,210,ROBBERY,1218 0448 0344 0400,46,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH,SAN JULIAN,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160121328,08/17/2016,08/17/2016,0240,01,Central,0138,210,ROBBERY,1218 0344 0400,58,M,H,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,210,,,,3RD,WALL,"(34.048, -118.2438)",34.048, -118.2438,POINT (-118.2438 34.048),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160121589,08/20/2016,08/20/2016,0725,01,Central,0148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0416 0445 1822,51,M,B,102,SIDEWALK,308,STICK,IC,Invest Cont,230,,,,4TH,CROCKER,"(34.0449, -118.2415)",34.0449, -118.2415,POINT (-118.2415 34.0449),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160121814,08/23/2016,08/23/2016,0005,01,Central,0147,624,BATTERY - SIMPLE ASSAULT,1218 2004 0416 0305,33,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,400 E  5TH                          ST,,"(34.0453, -118.2443)",34.0453, -118.2443,POINT (-118.2443 34.0453),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160121869,08/23/2016,08/23/2016,2150,01,Central,0147,624,BATTERY - SIMPLE ASSAULT,2004 1218 0416,66,M,H,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,300 E  5TH                          ST,,"(34.0453, -118.2443)",34.0453, -118.2443,POINT (-118.2443 34.0453),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160121887,08/23/2016,08/23/2016,1930,01,Central,0138,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416,51,F,W,101,STREET,308,STICK,IC,Invest Cont,230,,,,4TH                          ST,CROCKER,"(34.0449, -118.2415)",34.0449, -118.2415,POINT (-118.2415 34.0449),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160122015,08/24/2016,08/24/2016,2300,01,Central,0156,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 2004 0344,32,M,B,503,HOTEL,,,IC,Invest Cont,440,,,,400 E  5TH                          ST,,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160122095,08/26/2016,08/26/2016,2325,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1810 0411 2004 1218,30,M,B,501,SINGLE FAMILY DWELLING,204,FOLDING KNIFE,AO,Adult Other,230,998,,,500    CROCKER                      ST,,"(34.0435, -118.2427)",34.0435, -118.2427,POINT (-118.2427 34.0435),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160122455,08/31/2016,08/31/2016,1500,01,Central,0147,110,CRIMINAL HOMICIDE,0411 2004 2003 1218,63,M,B,517,,223,UNKNOWN TYPE CUTTING INSTRUMENT,AA,Adult Arrest,110,,,,300 E  5TH                          ST,,"(34.0453, -118.2443)",34.0453, -118.2443,POINT (-118.2443 34.0453),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160122460,08/31/2016,08/31/2016,2340,01,Central,0156,210,ROBBERY,0429 1228 1218 0305 0408 0344,41,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH                          ST,SAN JULIAN,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160122609,09/03/2016,09/03/2016,1230,01,Central,0148,210,ROBBERY,0416 0443 0344 1218 0446,34,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,4TH,TOWNE,"(34.0444, -118.2407)",34.0444, -118.2407,POINT (-118.2407 34.0444),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160122667,09/04/2016,09/04/2016,0700,01,Central,0138,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 2004 1813 1814 0416,38,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,300    WALL                         ST,,"(34.048, -118.2438)",34.048, -118.2438,POINT (-118.2438 34.048),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160122762,09/05/2016,09/05/2016,1800,01,Central,0128,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 0334,27,M,B,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,440,,,,100 N  CENTRAL                      AV,,"(34.0492, -118.2391)",34.0492, -118.2391,POINT (-118.2391 34.0492),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160122983,09/08/2016,09/08/2016,1700,01,Central,0147,624,BATTERY - SIMPLE ASSAULT,0444 1218 2004,40,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5TH,CROCKER,"(34.0453, -118.2443)",34.0453, -118.2443,POINT (-118.2443 34.0453),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160123481,09/15/2016,09/15/2016,0500,01,Central,0138,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,57,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,4TH,STANFORD,"(34.0439, -118.2399)",34.0439, -118.2399,POINT (-118.2399 34.0439),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160123568,09/17/2016,09/17/2016,1540,01,Central,0138,624,BATTERY - SIMPLE ASSAULT,1218 0416 2004,31,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4TH                          ST,OMAR                         ST,"(34.0454, -118.2422)",34.0454, -118.2422,POINT (-118.2422 34.0454),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160123611,09/18/2016,09/18/2016,2030,01,Central,0148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416,40,M,H,102,SIDEWALK,312,PIPE/METAL PIPE,AA,Adult Arrest,230,,,,5TH                          ST,CROCKER,"(34.0435, -118.2427)",34.0435, -118.2427,POINT (-118.2427 34.0435),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160123708,09/19/2016,09/19/2016,0300,01,Central,0147,210,ROBBERY,0449 0344 1218,38,F,B,102,SIDEWALK,219,SCREWDRIVER,IC,Invest Cont,210,,,,300 E  5TH                          ST,,"(34.0453, -118.2443)",34.0453, -118.2443,POINT (-118.2443 34.0453),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160123957,09/22/2016,09/19/2016,2300,01,Central,0148,121,"RAPE, FORCIBLE",1218 2004 0500 0522 0516,30,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,4TH                          ST,CROCKER                      ST,"(34.0449, -118.2415)",34.0449, -118.2415,POINT (-118.2415 34.0449),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160123789,09/20/2016,09/20/2016,0650,01,Central,0157,624,BATTERY - SIMPLE ASSAULT,0305 0448 0419 0416 2004 1218,47,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500    CROCKER                      ST,,"(34.0435, -118.2427)",34.0435, -118.2427,POINT (-118.2427 34.0435),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160123802,09/20/2016,09/20/2016,1120,01,Central,0156,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1218 2004 0443,19,F,B,101,STREET,,,IC,Invest Cont,930,,,,5TH,SAN JULIAN,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160123800,09/21/2016,09/21/2016,0030,01,Central,0146,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 2004 1218,23,F,B,102,SIDEWALK,312,PIPE/METAL PIPE,AO,Adult Other,626,,,,5TH,SAN PEDRO,"(34.0461, -118.2461)",34.0461, -118.2461,POINT (-118.2461 34.0461),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124207,09/26/2016,09/26/2016,2150,01,Central,0138,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0411 0445 0913,41,M,H,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,4TH                          ST,CROCKER                      ST,"(34.0449, -118.2415)",34.0449, -118.2415,POINT (-118.2415 34.0449),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124438,09/30/2016,09/30/2016,0430,01,Central,0157,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,28,F,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,5TH                          ST,STANFORD,"(34.0426, -118.2412)",34.0426, -118.2412,POINT (-118.2412 34.0426),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124509,09/30/2016,09/30/2016,2300,01,Central,0148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0448 0419 0429 0400 0444,40,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,,,,5TH                          ST,CROCKER                      ST,"(34.0435, -118.2427)",34.0435, -118.2427,POINT (-118.2427 34.0435),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124648,10/03/2016,10/01/2016,1100,01,Central,0148,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,53,F,B,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,400 S  SAN PEDRO                    ST,,"(34.0458, -118.243)",34.0458, -118.243,POINT (-118.243 34.0458),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124586,10/02/2016,10/02/2016,0630,01,Central,0135,210,ROBBERY,0334 0337 0344 1218 1822 0202,37,M,W,102,SIDEWALK,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,210,,,,3RD,LOS ANGELES,"(34.0485, -118.2447)",34.0485, -118.2447,POINT (-118.2447 34.0485),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124656,10/03/2016,10/03/2016,2010,01,Central,0138,624,BATTERY - SIMPLE ASSAULT,0416 1218,31,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3RD                          ST,WALL                         ST,"(34.048, -118.2438)",34.048, -118.2438,POINT (-118.2438 34.048),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124683,10/04/2016,10/03/2016,1100,01,Central,0156,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,50,M,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,5TH                          ST,SAN JULIAN                   ST,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124699,10/03/2016,10/03/2016,2100,01,Central,0156,624,BATTERY - SIMPLE ASSAULT,1218 2004 0416,37,F,W,516,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,400 E  5TH                          ST,,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160124916,10/06/2016,10/05/2016,2300,01,Central,0147,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,33,F,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,,,,4TH,SAN PEDRO,"(34.0458, -118.243)",34.0458, -118.243,POINT (-118.243 34.0458),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160125837,10/23/2016,10/22/2016,1500,01,Central,0128,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 1218 2000 0400 0305 1814,53,M,B,116,OTHER/OUTSIDE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100    ASTRONAUT ONIZUKA,,"(34.0498, -118.24)",34.0498, -118.24,POINT (-118.24 34.0498),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160125867,10/23/2016,10/22/2016,2000,01,Central,0138,350,"THEFT, PERSON",1218 1814 0346 0329,53,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,350,,,,300    CROCKER                      ST,,"(34.0464, -118.2402)",34.0464, -118.2402,POINT (-118.2402 34.0464),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160127376,11/16/2016,11/01/2016,0100,01,Central,0147,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 2004 1814 0416 2002,34,F,B,101,STREET,303,BRASS KNUCKLES,IC,Invest Cont,626,,,,300    WINSTON                      ST,,"(34.0455, -118.2452)",34.0455, -118.2452,POINT (-118.2452 34.0455),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160126527,11/02/2016,11/02/2016,2210,01,Central,0156,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 2004 1218 1814 0416 0444 0429 0319,49,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5TH                          ST,SAN JULIAN                   ST,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160126706,11/05/2016,11/05/2016,1520,01,Central,0138,624,BATTERY - SIMPLE ASSAULT,1218 0913 0400,55,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,BOYD,SAN PEDRO,"(34.0467, -118.2427)",34.0467, -118.2427,POINT (-118.2427 34.0467),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160127012,11/10/2016,11/05/2016,1900,01,Central,0146,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202 1218,76,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,200 E  5TH                          ST,,"(34.0461, -118.2461)",34.0461, -118.2461,POINT (-118.2461 34.0461),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160101405,11/06/2016,11/06/2016,2210,01,Central,0138,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0411 1218,41,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,4TH,CROCKER,"(34.0449, -118.2415)",34.0449, -118.2415,POINT (-118.2415 34.0449),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160127876,11/25/2016,11/25/2016,1300,01,Central,0138,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1402 2004 1817 0411,53,M,W,102,SIDEWALK,207,OTHER KNIFE,AO,Adult Other,230,998,,,500 E  4TH                          ST,,"(34.0468, -118.2415)",34.0468, -118.2415,POINT (-118.2415 34.0468),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160128139,11/30/2016,11/30/2016,0840,01,Central,0138,624,BATTERY - SIMPLE ASSAULT,2004 1218 0416,45,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,300    WALL                         ST,,"(34.048, -118.2438)",34.048, -118.2438,POINT (-118.2438 34.048),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160128349,12/04/2016,12/03/2016,1300,01,Central,0147,624,BATTERY - SIMPLE ASSAULT,1218 0416,47,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,300    WINSTON                      ST,,"(34.0455, -118.2452)",34.0455, -118.2452,POINT (-118.2452 34.0455),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160128338,12/04/2016,12/04/2016,0305,01,Central,0156,624,BATTERY - SIMPLE ASSAULT,1218 2004 2000 1814 0416,27,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500    SAN JULIAN                   ST,,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160128372,12/04/2016,12/04/2016,2210,01,Central,0146,350,"THEFT, PERSON",0346 1218,70,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,5TH,SAN JULIAN,"(34.0461, -118.2461)",34.0461, -118.2461,POINT (-118.2461 34.0461),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160129293,12/12/2016,12/09/2016,1300,01,Central,0147,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,45,M,B,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,,,,5TH,SAN JULIAN,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160129379,12/13/2016,12/10/2016,0005,01,Central,0135,121,"RAPE, FORCIBLE",0305 0500 0522 0537 1218,52,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,3RD                          ST,LOS ANGELES                  ST,"(34.0485, -118.2447)",34.0485, -118.2447,POINT (-118.2447 34.0485),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160129279,12/12/2016,12/12/2016,1145,01,Central,0156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 1206,31,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,500    SAN JULIAN                   ST,,"(34.0446, -118.245)",34.0446, -118.245,POINT (-118.245 34.0446),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160129291,12/12/2016,12/12/2016,0730,01,Central,0148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1260 0416,41,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,700 E  5TH                          ST,,"(34.0438, -118.2416)",34.0438, -118.2416,POINT (-118.2416 34.0438),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
160129396,12/13/2016,12/13/2016,2230,01,Central,0147,624,BATTERY - SIMPLE ASSAULT,2004 0448 0419 0400 1218 1238,46,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH                          ST,SAN PEDRO                    ST,"(34.0453, -118.2443)",34.0453, -118.2443,POINT (-118.2443 34.0453),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
170105000,01/18/2017,12/18/2016,1500,01,Central,0157,354,THEFT OF IDENTITY,0377 1218,51,F,W,101,STREET,,,IC,Invest Cont,354,,,,500    CROCKER                      ST,,"(34.0435, -118.2427)",34.0435, -118.2427,POINT (-118.2427 34.0435),1239,206200,06037206200,2062.00,1241,6229434.99902,11677.5064103,6488479.0,1839572.0
