DATE OCCURRED,Year,Quarter,Month,Week,Day,TIME OCCURRED,CRIME CODE,CRIME CODE DESCRIPTION,VICTIM AGE,VICTIM SEX,PREMISE CODE,PREMISE DESCRIPTION,WEAPON USED CODE,WEAPON DESCRIPTION,LATITUDE,LONGITUDE,CT10
8/7/2016,2016,3,8,33,1,1210,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),59,M,122,"VEHICLE, PASSENGER/TRUCK",,,34.0039,-118.2717,228500
8/8/2016,2016,3,8,33,2,340,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",65,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.997,-118.4761,273300
8/21/2016,2016,3,8,35,1,1635,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,102,SIDEWALK,207,OTHER KNIFE,33.997,-118.4761,273300
9/21/2016,2016,3,9,39,4,2355,623,BATTERY POLICE (SIMPLE),,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9981,-118.4741,273300
10/5/2016,2016,4,10,41,4,1530,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,F,101,STREET,308,STICK,33.997,-118.4761,273300
11/1/2016,2016,4,11,45,3,1930,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,33.997,-118.4761,273300
12/25/2016,2016,4,12,53,1,2030,210,ROBBERY,37,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.997,-118.4761,273300
1/11/2017,2017,1,1,2,4,1340,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,33.997,-118.4761,273300
2/4/2017,2017,1,2,5,7,345,624,BATTERY - SIMPLE ASSAULT,31,F,102,SIDEWALK,309,BOARD,33.996,-118.4735,273300
2/4/2017,2017,1,2,5,7,340,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,M,101,STREET,309,BOARD,33.9958,-118.472,273300
5/26/2017,2017,2,5,21,6,1725,761,BRANDISH WEAPON,59,M,101,STREET,207,OTHER KNIFE,33.997,-118.4761,273300
6/22/2017,2017,2,6,25,5,840,624,BATTERY - SIMPLE ASSAULT,57,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9955,-118.4745,273300
8/8/2016,2016,3,8,33,2,910,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,F,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,33.9509,-118.3725,277400
9/26/2016,2016,3,9,40,2,1700,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,F,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9502,-118.3763,277400
11/1/2016,2016,4,11,45,3,1300,440,THEFT PLAIN - PETTY ($950 & UNDER),39,F,710,OTHER PREMISE,,,33.949,-118.3744,277400
11/24/2016,2016,4,11,48,5,1400,210,ROBBERY,36,M,101,STREET,307,VEHICLE,33.9493,-118.3734,277400
1/24/2017,2017,1,1,4,3,1830,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,101,STREET,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,33.9486,-118.3729,277400
1/31/2017,2017,1,1,5,3,1050,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9493,-118.3725,277400
2/27/2017,2017,1,2,9,2,630,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9516,-118.3754,277400
3/20/2017,2017,1,3,12,2,1205,626,INTIMATE PARTNER - SIMPLE ASSAULT,,F,101,STREET,,,33.9471,-118.3772,277400
4/29/2017,2017,2,4,17,7,645,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,42,F,101,STREET,207,OTHER KNIFE,33.9471,-118.3772,277400
7/11/2017,2017,3,7,28,3,820,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,101,STREET,,,33.949,-118.3744,277400
8/11/2017,2017,3,8,32,6,1710,210,ROBBERY,42,F,102,SIDEWALK,311,HAMMER,33.9495,-118.3766,277400
8/8/2016,2016,3,8,33,2,1930,626,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1865,-118.6017,135114
6/27/2017,2017,2,6,26,3,2200,440,THEFT PLAIN - PETTY ($950 & UNDER),29,M,101,STREET,,,34.1884,-118.5975,135114
8/9/2016,2016,3,8,33,3,950,624,BATTERY - SIMPLE ASSAULT,25,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0446,-118.249,207302
8/13/2016,2016,3,8,33,7,1200,624,BATTERY - SIMPLE ASSAULT,61,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0461,-118.2476,207302
8/16/2016,2016,3,8,34,3,530,901,VIOLATION OF RESTRAINING ORDER,53,F,726,POLICE FACILITY,,,34.0496,-118.2458,207302
8/16/2016,2016,3,8,34,3,420,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,102,SIDEWALK,221,GLASS,34.0461,-118.2476,207302
8/24/2016,2016,3,8,35,4,100,121,"RAPE, FORCIBLE",48,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.2509,207302
8/31/2016,2016,3,8,36,4,1300,220,ATTEMPTED ROBBERY,43,M,101,STREET,207,OTHER KNIFE,34.0471,-118.2491,207302
9/22/2016,2016,3,9,39,5,1830,440,THEFT PLAIN - PETTY ($950 & UNDER),36,M,101,STREET,,,34.046,-118.2509,207302
10/5/2016,2016,4,10,41,4,2105,440,THEFT PLAIN - PETTY ($950 & UNDER),44,M,102,SIDEWALK,,,34.0446,-118.249,207302
10/21/2016,2016,4,10,43,6,2250,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.2509,207302
10/24/2016,2016,4,10,44,2,1200,624,BATTERY - SIMPLE ASSAULT,27,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0495,-118.2458,207302
11/16/2016,2016,4,11,47,4,700,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,58,F,516,,511,VERBAL THREAT,34.0496,-118.2458,207302
11/25/2016,2016,4,11,48,6,405,210,ROBBERY,32,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0471,-118.2491,207302
12/13/2016,2016,4,12,51,3,1,440,THEFT PLAIN - PETTY ($950 & UNDER),69,F,102,SIDEWALK,,,34.0467,-118.247,207302
1/21/2017,2017,1,1,3,7,2215,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,102,SIDEWALK,223,UNKNOWN TYPE CUTTING INSTRUMENT,34.0474,-118.2496,207302
1/29/2017,2017,1,1,5,1,635,626,INTIMATE PARTNER - SIMPLE ASSAULT,24,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.2509,207302
2/10/2017,2017,1,2,6,6,920,624,BATTERY - SIMPLE ASSAULT,25,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0474,-118.2496,207302
2/25/2017,2017,1,2,8,7,1140,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,57,M,101,STREET,219,SCREWDRIVER,34.0471,-118.2491,207302
3/18/2017,2017,1,3,11,7,115,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,M,207,BAR/COCKTAIL/NIGHTCLUB,212,BOTTLE,34.0446,-118.249,207302
3/18/2017,2017,1,3,11,7,2015,440,THEFT PLAIN - PETTY ($950 & UNDER),38,M,517,,,,34.0467,-118.247,207302
3/31/2017,2017,1,3,13,6,1145,210,ROBBERY,46,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0474,-118.2496,207302
4/14/2017,2017,2,4,15,6,1300,624,BATTERY - SIMPLE ASSAULT,62,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0471,-118.2491,207302
4/25/2017,2017,2,4,17,3,1100,624,BATTERY - SIMPLE ASSAULT,62,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0473,-118.2462,207302
5/4/2017,2017,2,5,18,5,130,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 0007=02,31,M,109,PARK/PLAYGROUND,,,34.0488,-118.2483,207302
6/24/2017,2017,2,6,25,7,445,761,BRANDISH WEAPON,36,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,34.0482,-118.2472,207302
7/21/2017,2017,3,7,29,6,200,624,BATTERY - SIMPLE ASSAULT,48,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0474,-118.2496,207302
8/25/2017,2017,3,8,34,6,1810,626,INTIMATE PARTNER - SIMPLE ASSAULT,19,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.247,207302
8/9/2016,2016,3,8,33,3,1600,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,F,102,SIDEWALK,311,HAMMER,34.014,-118.2816,231100
8/18/2016,2016,3,8,34,5,200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0111,-118.2784,231100
9/24/2016,2016,3,9,39,7,1330,210,ROBBERY,45,F,102,SIDEWALK,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,34.0131,-118.2791,231100
10/7/2016,2016,4,10,41,6,330,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,511,PROJECT/TENEMENT/PUBLIC HOUSING,204,FOLDING KNIFE,34.0141,-118.277,231100
10/20/2016,2016,4,10,43,5,2000,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,58,M,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,218,OTHER CUTTING INSTRUMENT,34.0111,-118.28,231100
10/23/2016,2016,4,10,44,1,2300,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,58,F,101,STREET,311,HAMMER,34.0126,-118.278,231100
11/27/2016,2016,4,11,49,1,1900,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,F,102,SIDEWALK,308,STICK,34.0126,-118.278,231100
11/29/2016,2016,4,11,49,3,645,624,BATTERY - SIMPLE ASSAULT,61,M,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0133,-118.276,231100
2/4/2017,2017,1,2,5,7,1,901,VIOLATION OF RESTRAINING ORDER,45,F,101,STREET,,,34.0155,-118.2776,231100
3/10/2017,2017,1,3,10,6,1009,648,ARSON,45,F,101,STREET,,,34.0121,-118.274,231100
3/12/2017,2017,1,3,11,1,700,624,BATTERY - SIMPLE ASSAULT,77,M,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,34.0155,-118.2772,231100
3/31/2017,2017,1,3,13,6,1730,624,BATTERY - SIMPLE ASSAULT,39,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0126,-118.278,231100
4/3/2017,2017,2,4,14,2,330,210,ROBBERY,42,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0126,-118.278,231100
4/12/2017,2017,2,4,15,4,700,624,BATTERY - SIMPLE ASSAULT,42,M,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0155,-118.2772,231100
5/6/2017,2017,2,5,18,7,1715,440,THEFT PLAIN - PETTY ($950 & UNDER),53,M,710,OTHER PREMISE,,,34.0136,-118.2803,231100
5/17/2017,2017,2,5,20,4,200,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 0007=02,28,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0202,-118.2761,231100
6/7/2017,2017,2,6,23,4,2305,624,BATTERY - SIMPLE ASSAULT,61,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0131,-118.2791,231100
6/17/2017,2017,2,6,24,7,920,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,45,F,102,SIDEWALK,308,STICK,34.0131,-118.2791,231100
6/19/2017,2017,2,6,25,2,1640,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,102,SIDEWALK,215,MACHETE,34.0126,-118.278,231100
6/27/2017,2017,2,6,26,3,1200,440,THEFT PLAIN - PETTY ($950 & UNDER),59,M,203,OTHER BUSINESS,,,34.0141,-118.277,231100
7/1/2017,2017,3,7,26,7,1300,440,THEFT PLAIN - PETTY ($950 & UNDER),46,F,210,RESTAURANT/FAST FOOD,,,34.0112,-118.2827,231100
7/5/2017,2017,3,7,27,4,1800,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0155,-118.2776,231100
7/25/2017,2017,3,7,30,3,1535,210,ROBBERY,42,M,102,SIDEWALK,219,SCREWDRIVER,34.0155,-118.2772,231100
8/6/2017,2017,3,8,32,1,200,440,THEFT PLAIN - PETTY ($950 & UNDER),33,M,504,OTHER RESIDENCE,,,34.0141,-118.277,231100
8/14/2017,2017,3,8,33,2,2100,440,THEFT PLAIN - PETTY ($950 & UNDER),61,M,517,,,,34.0133,-118.276,231100
8/18/2017,2017,3,8,33,6,1300,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50,M,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,34.0126,-118.278,231100
8/9/2016,2016,3,8,33,3,1500,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,57,F,128,BUS STOP OR LAYOVER,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7378,-118.2804,980031
8/24/2016,2016,3,8,35,4,2100,820,ORAL COPULATION,45,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7613,-118.2819,980031
11/10/2016,2016,4,11,46,5,1315,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7309,-118.28,980031
3/13/2017,2017,1,3,11,2,2210,624,BATTERY - SIMPLE ASSAULT,38,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,33.7577,-118.2884,980031
8/9/2016,2016,3,8,33,3,1500,440,THEFT PLAIN - PETTY ($950 & UNDER),34,M,404,DEPARTMENT STORE,,,34.1576,-118.438,128702
8/9/2016,2016,3,8,33,3,345,624,BATTERY - SIMPLE ASSAULT,57,M,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1179,-118.2451,186401
12/30/2016,2016,4,12,53,6,930,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,F,102,SIDEWALK,308,STICK,34.1205,-118.2514,186401
12/30/2016,2016,4,12,53,6,1015,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.1205,-118.2514,186401
8/10/2016,2016,3,8,33,4,1110,210,ROBBERY,41,M,102,SIDEWALK,113,SIMULATED GUN,34.0759,-118.2668,195710
12/19/2016,2016,4,12,52,2,400,624,BATTERY - SIMPLE ASSAULT,56,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0721,-118.2669,195710
5/11/2017,2017,2,5,19,5,2030,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0721,-118.2669,195710
6/5/2017,2017,2,6,23,2,130,626,INTIMATE PARTNER - SIMPLE ASSAULT,24,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0788,-118.2681,195710
7/11/2017,2017,3,7,28,3,2235,210,ROBBERY,29,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0716,-118.2719,195710
7/31/2017,2017,3,7,31,2,1230,624,BATTERY - SIMPLE ASSAULT,41,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0703,-118.268,195710
8/11/2016,2016,3,8,33,5,950,624,BATTERY - SIMPLE ASSAULT,56,M,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0199,-118.3354,219500
8/11/2016,2016,3,8,33,5,1330,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,M,101,STREET,310,CONCRETE BLOCK/BRICK,33.9586,-118.2761,240200
10/21/2016,2016,4,10,43,6,400,440,THEFT PLAIN - PETTY ($950 & UNDER),60,M,103,ALLEY,,,33.9528,-118.2739,240200
12/12/2016,2016,4,12,51,2,2018,626,INTIMATE PARTNER - SIMPLE ASSAULT,48,F,101,STREET,,,33.9547,-118.2717,240200
6/21/2017,2017,2,6,25,4,1135,210,ROBBERY,55,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9593,-118.2782,240200
8/12/2016,2016,3,8,33,6,1240,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308,STICK,33.9778,-118.3003,237402
9/19/2016,2016,3,9,39,2,1430,624,BATTERY - SIMPLE ASSAULT,56,F,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9746,-118.3003,237402
1/9/2017,2017,1,1,2,2,2140,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,101,STREET,102,HAND GUN,33.9762,-118.3024,237402
5/22/2017,2017,2,5,21,2,2000,350,"THEFT, PERSON",78,M,102,SIDEWALK,,,33.9746,-118.3003,237402
8/16/2017,2017,3,8,33,4,100,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9746,-118.3003,237402
8/13/2016,2016,3,8,33,7,2215,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",52,M,109,PARK/PLAYGROUND,,,34.0713,-118.2291,206010
8/28/2016,2016,3,8,36,1,800,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,251,RECYCLING CENTER,512,MACE/PEPPER SPRAY,34.0632,-118.2349,206010
11/21/2016,2016,4,11,48,2,1315,210,ROBBERY,62,M,102,SIDEWALK,312,PIPE/METAL PIPE,34.0673,-118.2372,206010
3/30/2017,2017,1,3,13,5,1410,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,36,M,710,OTHER PREMISE,500,UNKNOWN WEAPON/OTHER WEAPON,34.0761,-118.2308,206010
5/28/2017,2017,2,5,22,1,1240,626,INTIMATE PARTNER - SIMPLE ASSAULT,42,M,158,,,,34.0714,-118.2329,206010
6/24/2017,2017,2,6,25,7,1010,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,102,SIDEWALK,312,PIPE/METAL PIPE,34.0656,-118.232,206010
8/13/2016,2016,3,8,33,7,2230,624,BATTERY - SIMPLE ASSAULT,60,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1068,-118.1984,183810
8/16/2016,2016,3,8,34,3,2055,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,108,PARKING LOT,207,OTHER KNIFE,34.1052,-118.2023,183810
10/30/2016,2016,4,10,45,1,1800,624,BATTERY - SIMPLE ASSAULT,63,F,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1111,-118.1958,183810
3/16/2017,2017,1,3,11,5,400,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,48,F,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1056,-118.2008,183810
4/29/2017,2017,2,4,17,7,2325,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,F,102,SIDEWALK,216,SCISSORS,34.1063,-118.1995,183810
6/17/2017,2017,2,6,24,7,2300,624,BATTERY - SIMPLE ASSAULT,52,M,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1074,-118.1978,183810
8/24/2017,2017,3,8,34,5,1100,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1074,-118.1978,183810
8/13/2016,2016,3,8,33,7,1350,624,BATTERY - SIMPLE ASSAULT,47,F,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1002,-118.2038,185100
10/23/2016,2016,4,10,44,1,1002,624,BATTERY - SIMPLE ASSAULT,40,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1002,-118.2038,185100
3/19/2017,2017,1,3,12,1,1230,440,THEFT PLAIN - PETTY ($950 & UNDER),35,M,146,PATIO*,,,34.0961,-118.2072,185100
7/23/2017,2017,3,7,30,1,1245,220,ATTEMPTED ROBBERY,27,F,109,PARK/PLAYGROUND,500,UNKNOWN WEAPON/OTHER WEAPON,34.1002,-118.2038,185100
8/14/2016,2016,3,8,34,1,2240,330,BURGLARY FROM VEHICLE,42,F,104,DRIVEWAY,,,34.0453,-118.4474,267300
8/28/2016,2016,3,8,36,1,2200,440,THEFT PLAIN - PETTY ($950 & UNDER),28,M,101,STREET,,,34.0477,-118.448,267300
9/17/2016,2016,3,9,38,7,235,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",60,M,102,SIDEWALK,312,PIPE/METAL PIPE,34.0465,-118.4484,267300
11/6/2016,2016,4,11,46,1,2218,624,BATTERY - SIMPLE ASSAULT,48,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0471,-118.449,267300
12/10/2016,2016,4,12,50,7,1410,210,ROBBERY,70,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0465,-118.4484,267300
1/12/2017,2017,1,1,2,5,1030,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,48,F,102,SIDEWALK,511,VERBAL THREAT,34.0489,-118.4491,267300
1/23/2017,2017,1,1,4,2,1200,440,THEFT PLAIN - PETTY ($950 & UNDER),55,M,102,SIDEWALK,,,34.0471,-118.449,267300
3/11/2017,2017,1,3,10,7,2220,210,ROBBERY,,M,101,STREET,207,OTHER KNIFE,34.0459,-118.4507,267300
3/12/2017,2017,1,3,11,1,2240,440,THEFT PLAIN - PETTY ($950 & UNDER),53,F,103,ALLEY,,,34.0465,-118.4484,267300
5/18/2017,2017,2,5,20,5,1745,624,BATTERY - SIMPLE ASSAULT,35,M,738,LIBRARY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0465,-118.4484,267300
7/24/2017,2017,3,7,30,2,1,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0465,-118.4484,267300
8/14/2016,2016,3,8,34,1,200,121,"RAPE, FORCIBLE",33,F,117,BEACH,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0279,-118.5188,262802
8/14/2016,2016,3,8,34,1,2350,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9679,-118.2803,239602
9/18/2016,2016,3,9,39,1,1730,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9688,-118.2739,239602
10/18/2016,2016,4,10,43,3,220,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,102,SIDEWALK,102,HAND GUN,33.9708,-118.2783,239602
12/26/2016,2016,4,12,53,2,200,220,ATTEMPTED ROBBERY,18,M,102,SIDEWALK,102,HAND GUN,33.9679,-118.2783,239602
1/12/2017,2017,1,1,2,5,800,956,"LETTERS, LEWD",31,F,101,STREET,,,33.9708,-118.2783,239602
1/25/2017,2017,1,1,4,4,2330,626,INTIMATE PARTNER - SIMPLE ASSAULT,46,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9689,-118.2783,239602
8/4/2017,2017,3,8,31,6,2010,626,INTIMATE PARTNER - SIMPLE ASSAULT,40,F,726,POLICE FACILITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9708,-118.2783,239602
8/14/2016,2016,3,8,34,1,200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",80,M,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.1758,-118.3643,124300
8/14/2016,2016,3,8,34,1,200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,M,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.1794,-118.3615,124300
8/14/2016,2016,3,8,34,1,155,761,BRANDISH WEAPON,59,F,518,,215,MACHETE,33.9601,-118.2881,238320
11/10/2016,2016,4,11,46,5,30,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,F,301,GAS STATION,304,CLUB/BAT,33.9601,-118.287,238320
12/18/2016,2016,4,12,52,1,850,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9601,-118.2827,238320
12/29/2016,2016,4,12,53,5,1915,623,BATTERY POLICE (SIMPLE),18,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9601,-118.2827,238320
